doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3978,порошок,бытовая химия,10,86.29,59.87,8,2
20250603005832-2800,кастрюля,посуда,8,87.83,17.61,8,2
20250603005832-4860,наволочки,текстиль,2,51.52,21.79,8,2
20250603005832-6416,гель для стирки,бытовая химия,4,19.85,12.6,8,2
20250603005832-3086,кастрюля,посуда,3,62.04,55.86,8,2
20250603005832-5999,сковорода,посуда,1,12.42,3.07,8,2
20250603005832-8685,сковорода,посуда,1,58.65,29.83,8,2
20250603005832-8400,полотенца,текстиль,3,44.01,26.65,8,2
20250603005832-4594,простыни,текстиль,5,64.55,62.85,8,2
20250603005832-4752,тарелки,посуда,3,33.31,19.87,8,2
20250603005832-4669,гель для стирки,бытовая химия,9,54.41,14.81,8,2
20250603005832-6425,средство для мытья посуды,бытовая химия,2,96.36,34.05,8,2
20250603005832-5693,гель для стирки,бытовая химия,7,83.04,50.72,8,2
20250603005832-1162,гель для стирки,бытовая химия,5,51.24,26.66,8,2
20250603005832-2017,простыни,текстиль,5,14.4,6.8,8,2
20250603005832-7292,полотенца,текстиль,2,94.05,36.19,8,2
20250603005832-9324,порошок,бытовая химия,7,81.13,30.17,8,2
20250603005832-3289,полотенца,текстиль,10,94.39,39.2,8,2
20250603005832-4426,порошок,бытовая химия,9,94.67,49.11,8,2
20250603005832-8450,средство для мытья посуды,бытовая химия,5,60.0,39.11,8,2
20250603005832-5920,простыни,текстиль,4,29.02,8.37,8,2
20250603005832-8809,полотенца,текстиль,7,49.05,15.99,8,2
20250603005832-9282,средство для мытья посуды,бытовая химия,8,18.35,5.4,8,2
20250603005832-5559,наволочки,текстиль,9,59.87,19.87,8,2
20250603005832-6970,тарелки,посуда,9,64.97,39.46,8,2
20250603005832-7434,простыни,текстиль,3,98.46,61.26,8,2
20250603005832-2676,гель для стирки,бытовая химия,9,75.52,10.58,8,2
20250603005832-5602,полотенца,текстиль,2,19.26,3.23,8,2
20250603005832-1111,кастрюля,посуда,1,28.75,19.3,8,2
20250603005832-2217,кастрюля,посуда,10,41.89,2.6,8,2
20250603005832-5522,полотенца,текстиль,8,79.58,18.13,8,2
20250603005832-1579,простыни,текстиль,7,87.33,84.39,8,2
20250603005832-8018,сковорода,посуда,4,45.54,5.42,8,2
20250603005832-5590,полотенца,текстиль,1,92.14,17.79,8,2
20250603005832-8959,средство для мытья посуды,бытовая химия,7,46.48,12.68,8,2
20250603005832-5894,порошок,бытовая химия,6,19.63,8.87,8,2
20250603005832-3572,наволочки,текстиль,7,48.75,1.13,8,2
20250603005832-5068,гель для стирки,бытовая химия,10,80.55,67.65,8,2
20250603005832-7460,полотенца,текстиль,8,59.92,6.13,8,2
20250603005832-4070,тарелки,посуда,10,65.54,60.6,8,2
20250603005832-4977,тарелки,посуда,1,41.14,32.71,8,2
20250603005832-3437,тарелки,посуда,8,40.27,6.21,8,2
20250603005832-2579,гель для стирки,бытовая химия,1,19.41,0.78,8,2
20250603005832-4254,тарелки,посуда,6,56.68,9.27,8,2
