doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-5584,полотенца,текстиль,5,26.82,6.19,5,2
20250603005832-5964,полотенца,текстиль,7,41.25,10.96,5,2
20250603005832-9182,полотенца,текстиль,7,25.15,8.28,5,2
20250603005832-5172,кастрюля,посуда,9,21.37,5.27,5,2
20250603005832-3428,полотенца,текстиль,5,80.73,74.26,5,2
20250603005832-4159,сковорода,посуда,10,13.73,7.13,5,2
20250603005832-9917,тарелки,посуда,3,72.85,11.16,5,2
20250603005832-8553,гель для стирки,бытовая химия,1,21.47,13.67,5,2
20250603005832-6565,тарелки,посуда,8,80.01,28.67,5,2
20250603005832-5798,кастрюля,посуда,6,90.86,60.63,5,2
20250603005832-3069,порошок,бытовая химия,3,31.56,20.89,5,2
20250603005832-3936,кастрюля,посуда,5,57.01,32.29,5,2
20250603005832-8166,наволочки,текстиль,1,61.07,44.65,5,2
20250603005832-2209,средство для мытья посуды,бытовая химия,2,89.02,37.79,5,2
20250603005832-5240,порошок,бытовая химия,6,79.95,47.03,5,2
20250603005832-8538,наволочки,текстиль,7,13.62,10.12,5,2
20250603005832-6826,полотенца,текстиль,9,44.04,4.91,5,2
20250603005832-6335,наволочки,текстиль,7,73.07,39.17,5,2
20250603005832-5260,средство для мытья посуды,бытовая химия,1,65.86,33.47,5,2
20250603005832-6084,тарелки,посуда,3,41.97,32.1,5,2
20250603005832-9947,тарелки,посуда,8,91.97,25.72,5,2
20250603005832-3980,полотенца,текстиль,8,24.21,23.43,5,2
20250603005832-5682,наволочки,текстиль,9,44.61,15.45,5,2
20250603005832-9179,наволочки,текстиль,1,29.18,12.81,5,2
20250603005832-8145,порошок,бытовая химия,4,34.47,9.42,5,2
20250603005832-6007,наволочки,текстиль,5,71.02,63.85,5,2
20250603005832-2036,наволочки,текстиль,2,34.95,17.88,5,2
20250603005832-2694,порошок,бытовая химия,2,72.93,67.03,5,2
20250603005832-3348,простыни,текстиль,4,75.62,63.38,5,2
20250603005832-8613,тарелки,посуда,7,17.15,14.6,5,2
20250603005832-2906,тарелки,посуда,8,17.64,0.24,5,2
20250603005832-7721,тарелки,посуда,3,18.35,2.34,5,2
20250603005832-9688,полотенца,текстиль,1,66.22,44.47,5,2
20250603005832-7280,гель для стирки,бытовая химия,3,36.94,6.32,5,2
20250603005832-1328,наволочки,текстиль,6,18.89,1.62,5,2
20250603005832-5281,порошок,бытовая химия,6,65.28,23.05,5,2
20250603005832-8869,простыни,текстиль,4,16.63,0.39,5,2
20250603005832-2826,гель для стирки,бытовая химия,1,42.68,25.73,5,2
20250603005832-5201,средство для мытья посуды,бытовая химия,3,63.35,56.89,5,2
20250603005832-4987,средство для мытья посуды,бытовая химия,3,42.59,8.69,5,2
20250603005832-4827,полотенца,текстиль,4,59.71,21.36,5,2
20250603005832-7364,тарелки,посуда,6,44.92,25.08,5,2
20250603005832-9299,тарелки,посуда,6,63.3,27.22,5,2
20250603005832-5025,гель для стирки,бытовая химия,7,82.3,40.22,5,2
20250603005832-6224,тарелки,посуда,8,92.04,44.1,5,2
20250603005832-3634,простыни,текстиль,9,96.72,78.25,5,2
20250603005832-4985,простыни,текстиль,1,18.82,1.07,5,2
