doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1298,тарелки,посуда,9,74.55,59.15,7,3
20250603005832-4709,простыни,текстиль,8,77.95,6.96,7,3
20250603005832-8248,средство для мытья посуды,бытовая химия,10,14.02,8.25,7,3
20250603005832-3699,полотенца,текстиль,10,57.36,44.26,7,3
20250603005832-9330,сковорода,посуда,5,55.74,50.19,7,3
20250603005832-3580,простыни,текстиль,3,81.78,66.73,7,3
20250603005832-7240,простыни,текстиль,8,11.89,7.77,7,3
20250603005832-2938,полотенца,текстиль,10,80.76,4.09,7,3
20250603005832-3930,кастрюля,посуда,2,71.5,48.0,7,3
20250603005832-6033,простыни,текстиль,5,78.04,22.29,7,3
20250603005832-2223,сковорода,посуда,10,35.79,6.45,7,3
20250603005832-2027,простыни,текстиль,8,47.99,37.78,7,3
20250603005832-2946,наволочки,текстиль,3,35.45,28.68,7,3
20250603005832-2794,простыни,текстиль,1,36.46,8.69,7,3
20250603005832-7084,наволочки,текстиль,1,63.73,33.24,7,3
20250603005832-2177,простыни,текстиль,10,44.19,35.19,7,3
20250603005832-4948,гель для стирки,бытовая химия,4,11.25,2.58,7,3
20250603005832-6121,тарелки,посуда,6,68.16,35.06,7,3
20250603005832-3892,тарелки,посуда,4,93.13,74.85,7,3
20250603005832-3421,тарелки,посуда,7,21.87,19.55,7,3
20250603005832-8518,кастрюля,посуда,7,25.21,6.22,7,3
20250603005832-9285,гель для стирки,бытовая химия,5,74.13,64.26,7,3
20250603005832-8981,полотенца,текстиль,8,19.13,18.04,7,3
20250603005832-9967,гель для стирки,бытовая химия,10,49.77,47.79,7,3
20250603005832-6064,гель для стирки,бытовая химия,4,73.38,5.3,7,3
20250603005832-3362,порошок,бытовая химия,3,19.97,1.11,7,3
20250603005832-6484,полотенца,текстиль,10,67.9,28.4,7,3
20250603005832-3003,наволочки,текстиль,3,77.04,50.07,7,3
20250603005832-2559,порошок,бытовая химия,9,51.36,50.25,7,3
20250603005832-4293,кастрюля,посуда,8,23.83,12.7,7,3
20250603005832-5700,полотенца,текстиль,8,49.87,42.95,7,3
20250603005832-1211,порошок,бытовая химия,6,59.17,19.56,7,3
