doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-8951,средство для мытья посуды,бытовая химия,3,34.6,26.8,1,5
20250603005832-5100,простыни,текстиль,4,16.5,5.74,1,5
20250603005832-6684,порошок,бытовая химия,9,63.87,20.87,1,5
20250603005832-2821,сковорода,посуда,5,56.94,53.7,1,5
20250603005832-7809,гель для стирки,бытовая химия,4,35.86,0.82,1,5
20250603005832-5645,средство для мытья посуды,бытовая химия,5,24.3,1.72,1,5
20250603005832-9756,средство для мытья посуды,бытовая химия,2,93.66,67.33,1,5
20250603005832-1998,порошок,бытовая химия,4,15.58,8.9,1,5
20250603005832-1313,кастрюля,посуда,4,14.01,13.14,1,5
20250603005832-8756,средство для мытья посуды,бытовая химия,6,27.19,17.16,1,5
20250603005832-3702,простыни,текстиль,1,53.33,6.36,1,5
20250603005832-1646,порошок,бытовая химия,10,76.21,72.03,1,5
20250603005832-1872,тарелки,посуда,2,33.9,27.68,1,5
20250603005832-3019,кастрюля,посуда,5,88.24,25.38,1,5
20250603005832-2182,кастрюля,посуда,7,73.04,16.69,1,5
20250603005832-2102,порошок,бытовая химия,2,15.27,13.69,1,5
20250603005832-5118,средство для мытья посуды,бытовая химия,3,52.72,23.1,1,5
20250603005832-5290,гель для стирки,бытовая химия,6,76.31,62.38,1,5
20250603005832-8234,кастрюля,посуда,2,81.48,65.02,1,5
20250603005832-1160,полотенца,текстиль,8,87.95,55.89,1,5
20250603005832-1240,кастрюля,посуда,5,71.62,57.75,1,5
20250603005832-6232,порошок,бытовая химия,9,31.49,16.61,1,5
20250603005832-9699,простыни,текстиль,4,88.74,45.07,1,5
20250603005832-2349,кастрюля,посуда,4,93.18,76.21,1,5
20250603005832-4690,кастрюля,посуда,8,10.79,4.78,1,5
20250603005832-5173,гель для стирки,бытовая химия,2,79.68,43.28,1,5
20250603005832-1883,простыни,текстиль,3,95.33,30.28,1,5
20250603005832-7410,средство для мытья посуды,бытовая химия,3,19.5,9.69,1,5
20250603005832-1259,простыни,текстиль,1,73.22,22.92,1,5
20250603005832-2438,полотенца,текстиль,10,54.57,19.93,1,5
20250603005832-1308,сковорода,посуда,10,37.6,6.2,1,5
20250603005832-5623,средство для мытья посуды,бытовая химия,3,52.77,23.58,1,5
20250603005832-3019,тарелки,посуда,5,78.8,40.5,1,5
20250603005832-8407,тарелки,посуда,3,49.82,24.96,1,5
20250603005832-1559,средство для мытья посуды,бытовая химия,4,78.6,35.8,1,5
20250603005832-2228,простыни,текстиль,10,20.79,2.55,1,5
20250603005832-2570,простыни,текстиль,8,54.46,4.32,1,5
20250603005832-7147,полотенца,текстиль,8,75.46,12.52,1,5
20250603005832-9495,порошок,бытовая химия,9,64.07,21.21,1,5
20250603005832-8705,кастрюля,посуда,2,19.84,6.09,1,5
20250603005832-5836,гель для стирки,бытовая химия,9,20.16,12.86,1,5
20250603005832-6554,простыни,текстиль,4,62.38,16.25,1,5
20250603005832-1202,средство для мытья посуды,бытовая химия,2,21.23,19.51,1,5
20250603005832-6595,простыни,текстиль,9,42.7,37.1,1,5
20250603005832-6682,полотенца,текстиль,6,38.96,35.57,1,5
20250603005832-6587,кастрюля,посуда,1,27.87,22.26,1,5
20250603005832-5209,гель для стирки,бытовая химия,9,24.18,8.16,1,5
20250603005832-4916,наволочки,текстиль,8,37.16,26.82,1,5
20250603005832-6455,гель для стирки,бытовая химия,10,81.87,9.91,1,5
20250603005832-5982,простыни,текстиль,7,61.35,58.73,1,5
20250603005832-5104,тарелки,посуда,8,79.79,69.09,1,5
20250603005832-8048,средство для мытья посуды,бытовая химия,6,53.6,45.83,1,5
20250603005832-9389,наволочки,текстиль,8,61.6,25.68,1,5
20250603005832-2137,наволочки,текстиль,4,38.29,31.36,1,5
20250603005832-1485,средство для мытья посуды,бытовая химия,8,75.37,2.74,1,5
20250603005832-3772,полотенца,текстиль,1,46.86,36.7,1,5
20250603005832-3474,тарелки,посуда,1,44.36,7.29,1,5
20250603005832-8440,тарелки,посуда,5,50.29,3.98,1,5
20250603005832-9989,средство для мытья посуды,бытовая химия,3,96.54,8.23,1,5
20250603005832-9658,кастрюля,посуда,4,63.77,5.04,1,5
20250603005832-6307,наволочки,текстиль,1,81.55,9.49,1,5
