doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-6710,полотенца,текстиль,3,58.81,16.16,1,3
20250603005832-5563,наволочки,текстиль,6,39.1,30.79,1,3
20250603005832-5273,тарелки,посуда,9,10.73,1.73,1,3
20250603005832-6813,гель для стирки,бытовая химия,7,51.08,40.45,1,3
20250603005832-1197,порошок,бытовая химия,5,18.34,1.07,1,3
20250603005832-1784,кастрюля,посуда,4,95.95,76.69,1,3
20250603005832-8492,тарелки,посуда,9,12.44,7.1,1,3
20250603005832-6909,средство для мытья посуды,бытовая химия,2,44.25,6.39,1,3
20250603005832-2903,полотенца,текстиль,8,33.19,33.14,1,3
20250603005832-5584,сковорода,посуда,8,47.4,3.41,1,3
20250603005832-8077,гель для стирки,бытовая химия,9,44.77,25.25,1,3
20250603005832-4646,кастрюля,посуда,5,64.36,37.36,1,3
20250603005832-2771,наволочки,текстиль,3,34.01,22.43,1,3
20250603005832-1208,порошок,бытовая химия,6,17.08,8.7,1,3
20250603005832-3694,полотенца,текстиль,2,26.91,13.73,1,3
20250603005832-7702,кастрюля,посуда,3,90.53,37.21,1,3
20250603005832-1640,кастрюля,посуда,4,56.35,38.35,1,3
20250603005832-3103,тарелки,посуда,6,66.16,17.72,1,3
20250603005832-8506,гель для стирки,бытовая химия,5,57.92,37.25,1,3
20250603005832-6539,простыни,текстиль,6,67.39,17.14,1,3
20250603005832-3730,порошок,бытовая химия,7,76.1,70.76,1,3
20250603005832-4460,средство для мытья посуды,бытовая химия,4,78.35,28.97,1,3
20250603005832-5390,сковорода,посуда,9,93.06,17.04,1,3
20250603005832-4456,наволочки,текстиль,7,90.2,15.64,1,3
20250603005832-4196,кастрюля,посуда,10,76.3,44.35,1,3
20250603005832-4540,гель для стирки,бытовая химия,7,27.07,16.48,1,3
20250603005832-4270,тарелки,посуда,1,65.62,36.39,1,3
20250603005832-5471,полотенца,текстиль,9,44.69,0.6,1,3
20250603005832-8115,кастрюля,посуда,10,42.92,26.68,1,3
20250603005832-2709,средство для мытья посуды,бытовая химия,6,34.15,28.19,1,3
20250603005832-4269,порошок,бытовая химия,6,21.5,4.29,1,3
20250603005832-9570,полотенца,текстиль,5,44.0,28.49,1,3
20250603005832-4692,сковорода,посуда,6,39.3,5.58,1,3
20250603005832-5460,полотенца,текстиль,6,31.8,27.15,1,3
20250603005832-6076,средство для мытья посуды,бытовая химия,9,84.43,29.39,1,3
20250603005832-4650,порошок,бытовая химия,6,20.86,5.59,1,3
20250603005832-8183,гель для стирки,бытовая химия,4,53.62,7.14,1,3
20250603005832-9575,средство для мытья посуды,бытовая химия,2,85.05,60.64,1,3
20250603005832-5859,сковорода,посуда,2,51.01,10.92,1,3
20250603005832-9258,сковорода,посуда,4,67.18,25.44,1,3
20250603005832-2037,наволочки,текстиль,6,89.13,80.66,1,3
20250603005832-5417,гель для стирки,бытовая химия,4,86.53,17.57,1,3
20250603005832-1967,наволочки,текстиль,7,73.69,27.78,1,3
20250603005832-5763,сковорода,посуда,5,54.22,39.86,1,3
20250603005832-4937,кастрюля,посуда,2,86.36,66.48,1,3
20250603005832-2047,гель для стирки,бытовая химия,10,38.45,30.29,1,3
20250603005832-2351,полотенца,текстиль,9,40.77,32.06,1,3
20250603005832-5795,тарелки,посуда,9,87.9,56.83,1,3
20250603005832-4204,наволочки,текстиль,2,82.32,49.9,1,3
