doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1734,полотенца,текстиль,8,34.53,33.27,7,4
20250603005832-4944,наволочки,текстиль,5,32.08,27.15,7,4
20250603005832-8394,порошок,бытовая химия,1,50.49,4.7,7,4
20250603005832-7193,простыни,текстиль,7,97.76,7.44,7,4
20250603005832-4349,простыни,текстиль,5,52.53,43.28,7,4
20250603005832-5802,полотенца,текстиль,8,41.63,3.79,7,4
20250603005832-7317,кастрюля,посуда,6,12.61,0.39,7,4
20250603005832-6563,простыни,текстиль,3,27.34,18.64,7,4
20250603005832-4558,средство для мытья посуды,бытовая химия,6,35.27,27.79,7,4
20250603005832-8239,простыни,текстиль,1,96.23,94.0,7,4
20250603005832-2044,порошок,бытовая химия,6,43.37,17.95,7,4
20250603005832-1371,тарелки,посуда,4,23.55,12.46,7,4
20250603005832-5095,простыни,текстиль,7,80.14,6.91,7,4
20250603005832-2430,наволочки,текстиль,3,27.44,20.97,7,4
20250603005832-8730,полотенца,текстиль,7,99.88,26.89,7,4
20250603005832-2592,гель для стирки,бытовая химия,1,98.6,13.77,7,4
20250603005832-8949,тарелки,посуда,8,70.58,43.5,7,4
20250603005832-6023,простыни,текстиль,5,16.81,11.54,7,4
20250603005832-4402,тарелки,посуда,8,27.48,6.61,7,4
20250603005832-6055,средство для мытья посуды,бытовая химия,1,86.21,30.36,7,4
20250603005832-6087,средство для мытья посуды,бытовая химия,4,88.5,12.79,7,4
20250603005832-6292,тарелки,посуда,3,54.02,1.21,7,4
20250603005832-1239,наволочки,текстиль,2,91.14,45.64,7,4
20250603005832-1203,средство для мытья посуды,бытовая химия,7,55.79,37.25,7,4
20250603005832-9894,порошок,бытовая химия,9,67.13,43.84,7,4
20250603005832-9486,гель для стирки,бытовая химия,4,66.18,33.68,7,4
20250603005832-6383,наволочки,текстиль,4,37.03,19.32,7,4
20250603005832-7367,полотенца,текстиль,8,25.67,1.46,7,4
20250603005832-8331,гель для стирки,бытовая химия,2,65.49,60.82,7,4
20250603005832-4787,полотенца,текстиль,2,87.5,65.24,7,4
20250603005832-6748,простыни,текстиль,1,78.79,37.42,7,4
20250603005832-3448,тарелки,посуда,2,97.03,95.37,7,4
20250603005832-3545,кастрюля,посуда,3,91.19,41.39,7,4
20250603005832-5094,простыни,текстиль,6,59.68,15.01,7,4
20250603005832-9141,гель для стирки,бытовая химия,3,44.04,16.67,7,4
20250603005832-8727,кастрюля,посуда,7,18.68,0.08,7,4
20250603005832-2854,тарелки,посуда,4,92.86,23.94,7,4
20250603005832-4119,гель для стирки,бытовая химия,10,39.55,6.23,7,4
20250603005832-7417,порошок,бытовая химия,1,62.36,61.38,7,4
20250603005832-4068,порошок,бытовая химия,9,55.38,3.79,7,4
20250603005832-7694,кастрюля,посуда,1,70.99,12.65,7,4
20250603005832-8084,полотенца,текстиль,4,20.51,1.01,7,4
20250603005832-6787,кастрюля,посуда,8,54.56,44.45,7,4
20250603005832-9399,кастрюля,посуда,8,10.68,10.55,7,4
20250603005832-7054,порошок,бытовая химия,5,74.75,38.44,7,4
20250603005832-4062,гель для стирки,бытовая химия,3,57.01,47.98,7,4
20250603005832-7566,гель для стирки,бытовая химия,8,19.1,10.72,7,4
20250603005832-6149,гель для стирки,бытовая химия,2,44.94,25.76,7,4
20250603005832-2104,порошок,бытовая химия,1,98.27,23.59,7,4
20250603005832-9333,полотенца,текстиль,5,68.62,63.82,7,4
20250603005832-1656,простыни,текстиль,7,92.57,54.45,7,4
20250603005832-2967,сковорода,посуда,2,69.03,19.99,7,4
20250603005832-3096,сковорода,посуда,3,46.75,19.47,7,4
20250603005832-2286,кастрюля,посуда,1,69.21,39.48,7,4
20250603005832-8385,тарелки,посуда,2,72.34,50.86,7,4
20250603005832-7458,порошок,бытовая химия,7,36.22,34.82,7,4
20250603005832-1372,кастрюля,посуда,3,32.47,19.18,7,4
20250603005832-8958,тарелки,посуда,8,90.03,57.57,7,4
20250603005832-5644,гель для стирки,бытовая химия,8,15.33,2.73,7,4
20250603005832-4262,кастрюля,посуда,2,93.94,64.83,7,4
20250603005832-7385,кастрюля,посуда,6,69.86,26.79,7,4
20250603005832-3788,простыни,текстиль,6,19.04,0.96,7,4
20250603005832-9953,порошок,бытовая химия,9,75.55,35.32,7,4
20250603005832-6239,полотенца,текстиль,7,69.81,2.67,7,4
20250603005832-8558,средство для мытья посуды,бытовая химия,9,21.4,19.42,7,4
20250603005832-2315,сковорода,посуда,9,92.95,11.22,7,4
20250603005832-4335,простыни,текстиль,4,32.8,30.22,7,4
20250603005832-5696,гель для стирки,бытовая химия,9,64.42,1.96,7,4
20250603005832-6199,порошок,бытовая химия,5,91.12,31.59,7,4
20250603005832-4608,кастрюля,посуда,2,43.46,5.21,7,4
20250603005832-8605,тарелки,посуда,3,92.91,8.79,7,4
20250603005832-3494,полотенца,текстиль,3,59.37,35.87,7,4
20250603005832-8813,простыни,текстиль,2,80.18,72.03,7,4
20250603005832-7309,простыни,текстиль,7,79.91,67.11,7,4
20250603005832-3258,кастрюля,посуда,2,59.35,49.86,7,4
20250603005832-8338,порошок,бытовая химия,6,85.31,68.32,7,4
20250603005832-9000,простыни,текстиль,5,93.37,54.76,7,4
20250603005832-2876,простыни,текстиль,2,65.88,22.13,7,4
20250603005832-1910,гель для стирки,бытовая химия,7,28.88,8.3,7,4
20250603005832-5395,тарелки,посуда,10,20.98,1.01,7,4
20250603005832-1496,сковорода,посуда,4,12.02,4.71,7,4
20250603005832-1629,средство для мытья посуды,бытовая химия,4,43.77,34.51,7,4
20250603005832-3711,простыни,текстиль,8,44.46,32.58,7,4
20250603005832-5189,простыни,текстиль,9,55.98,2.87,7,4
20250603005832-6530,сковорода,посуда,2,70.4,59.51,7,4
20250603005832-5197,тарелки,посуда,4,98.98,19.05,7,4
20250603005832-3183,полотенца,текстиль,1,32.76,30.84,7,4
20250603005832-4616,тарелки,посуда,7,64.99,3.2,7,4
20250603005832-6198,гель для стирки,бытовая химия,8,95.05,36.44,7,4
20250603005832-1677,порошок,бытовая химия,3,59.67,52.37,7,4
20250603005832-4100,гель для стирки,бытовая химия,7,33.24,9.96,7,4
20250603005832-3725,сковорода,посуда,8,78.18,43.63,7,4
20250603005832-3774,порошок,бытовая химия,9,11.86,6.18,7,4
20250603005832-9426,порошок,бытовая химия,5,19.64,12.03,7,4
20250603005832-7214,гель для стирки,бытовая химия,4,59.97,22.03,7,4
20250603005832-4860,сковорода,посуда,7,18.08,1.65,7,4
20250603005832-5779,кастрюля,посуда,6,90.14,89.25,7,4
20250603005832-4351,наволочки,текстиль,8,73.73,66.26,7,4
