doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-5229,средство для мытья посуды,бытовая химия,4,97.16,65.79,9,4
20250603005832-2365,гель для стирки,бытовая химия,3,64.54,40.12,9,4
20250603005832-2745,сковорода,посуда,1,25.47,1.72,9,4
20250603005832-9484,полотенца,текстиль,3,92.93,72.15,9,4
20250603005832-2904,гель для стирки,бытовая химия,1,68.34,36.94,9,4
20250603005832-4833,кастрюля,посуда,9,89.91,68.55,9,4
20250603005832-8553,тарелки,посуда,1,35.42,23.04,9,4
20250603005832-6021,кастрюля,посуда,1,36.28,9.25,9,4
20250603005832-9552,гель для стирки,бытовая химия,9,20.21,14.04,9,4
20250603005832-7574,тарелки,посуда,7,39.35,22.06,9,4
20250603005832-2829,средство для мытья посуды,бытовая химия,10,85.45,24.95,9,4
20250603005832-6714,простыни,текстиль,9,20.26,7.71,9,4
20250603005832-3583,порошок,бытовая химия,2,11.56,3.7,9,4
20250603005832-1683,тарелки,посуда,7,43.02,36.91,9,4
20250603005832-6406,полотенца,текстиль,9,52.75,40.65,9,4
20250603005832-8170,кастрюля,посуда,3,26.73,2.06,9,4
20250603005832-6122,наволочки,текстиль,8,68.11,36.41,9,4
20250603005832-9413,порошок,бытовая химия,7,35.17,15.02,9,4
20250603005832-6722,полотенца,текстиль,6,96.39,86.21,9,4
20250603005832-5457,средство для мытья посуды,бытовая химия,4,10.63,3.41,9,4
20250603005832-6750,полотенца,текстиль,10,51.8,20.62,9,4
20250603005832-3281,порошок,бытовая химия,5,57.38,53.24,9,4
20250603005832-3328,средство для мытья посуды,бытовая химия,8,68.02,41.48,9,4
20250603005832-5406,сковорода,посуда,8,52.14,11.27,9,4
20250603005832-9806,гель для стирки,бытовая химия,9,93.29,84.26,9,4
20250603005832-7456,порошок,бытовая химия,6,87.43,33.63,9,4
20250603005832-7401,кастрюля,посуда,8,26.63,7.13,9,4
20250603005832-5862,сковорода,посуда,8,93.89,33.4,9,4
20250603005832-8574,средство для мытья посуды,бытовая химия,3,24.9,19.05,9,4
20250603005832-7091,средство для мытья посуды,бытовая химия,7,81.56,78.25,9,4
20250603005832-3425,простыни,текстиль,4,66.55,7.53,9,4
20250603005832-9690,полотенца,текстиль,6,20.9,11.78,9,4
20250603005832-7200,порошок,бытовая химия,3,48.54,26.1,9,4
20250603005832-6951,сковорода,посуда,4,67.62,18.8,9,4
20250603005832-3529,гель для стирки,бытовая химия,9,50.99,13.78,9,4
20250603005832-3666,полотенца,текстиль,2,93.03,88.44,9,4
20250603005832-1276,тарелки,посуда,7,64.19,60.43,9,4
20250603005832-6709,средство для мытья посуды,бытовая химия,6,37.61,34.21,9,4
20250603005832-2014,простыни,текстиль,3,25.89,17.03,9,4
20250603005832-6821,порошок,бытовая химия,3,10.9,6.84,9,4
20250603005832-2185,сковорода,посуда,8,53.5,33.58,9,4
20250603005832-9388,тарелки,посуда,8,21.36,18.25,9,4
20250603005832-1440,простыни,текстиль,5,76.08,49.02,9,4
20250603005832-3767,сковорода,посуда,9,80.37,24.93,9,4
20250603005832-6810,сковорода,посуда,3,95.17,75.99,9,4
20250603005832-8933,тарелки,посуда,2,77.29,6.31,9,4
20250603005832-5939,порошок,бытовая химия,1,40.24,34.46,9,4
20250603005832-4862,порошок,бытовая химия,9,30.79,30.73,9,4
20250603005832-3874,простыни,текстиль,8,79.38,59.05,9,4
20250603005832-3910,кастрюля,посуда,7,53.1,2.84,9,4
20250603005832-5608,тарелки,посуда,9,14.17,5.33,9,4
20250603005832-7180,полотенца,текстиль,5,58.08,55.15,9,4
20250603005832-3076,сковорода,посуда,10,81.81,67.33,9,4
20250603005832-3051,порошок,бытовая химия,8,38.6,25.05,9,4
20250603005832-2468,тарелки,посуда,10,56.14,6.21,9,4
