doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-1323,гель для стирки,бытовая химия,2,67.47,37.62,4,3
20250603005832-2803,полотенца,текстиль,9,64.44,60.14,4,3
20250603005832-2935,простыни,текстиль,6,13.19,4.33,4,3
20250603005832-8263,кастрюля,посуда,6,93.37,71.48,4,3
20250603005832-2604,наволочки,текстиль,9,38.17,35.1,4,3
20250603005832-7316,гель для стирки,бытовая химия,4,28.51,23.39,4,3
20250603005832-5929,простыни,текстиль,9,37.61,5.21,4,3
20250603005832-6719,сковорода,посуда,2,22.99,3.15,4,3
20250603005832-2279,порошок,бытовая химия,7,13.36,12.71,4,3
20250603005832-4233,кастрюля,посуда,3,17.61,10.28,4,3
20250603005832-7123,кастрюля,посуда,1,93.75,22.9,4,3
20250603005832-8468,сковорода,посуда,10,57.89,48.42,4,3
20250603005832-8196,кастрюля,посуда,9,60.77,52.22,4,3
20250603005832-5529,тарелки,посуда,3,84.57,43.18,4,3
20250603005832-5206,средство для мытья посуды,бытовая химия,5,92.15,46.92,4,3
20250603005832-1340,кастрюля,посуда,9,30.85,28.15,4,3
20250603005832-5639,гель для стирки,бытовая химия,9,58.21,9.86,4,3
20250603005832-1958,сковорода,посуда,7,29.31,4.3,4,3
20250603005832-5192,порошок,бытовая химия,9,61.53,4.1,4,3
20250603005832-8164,тарелки,посуда,9,25.47,17.12,4,3
20250603005832-6315,сковорода,посуда,10,13.62,8.69,4,3
20250603005832-3187,кастрюля,посуда,2,76.04,21.47,4,3
20250603005832-7427,тарелки,посуда,10,38.44,4.07,4,3
20250603005832-7127,средство для мытья посуды,бытовая химия,10,92.26,66.92,4,3
20250603005832-8306,простыни,текстиль,3,81.01,40.53,4,3
20250603005832-6903,простыни,текстиль,6,60.02,54.77,4,3
20250603005832-2386,наволочки,текстиль,1,59.74,16.15,4,3
