doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3491,полотенца,текстиль,2,66.18,1.29,5,4
20250603005832-6363,сковорода,посуда,4,40.6,16.94,5,4
20250603005832-7352,простыни,текстиль,3,90.6,8.61,5,4
20250603005832-9653,тарелки,посуда,4,47.37,8.34,5,4
20250603005832-4862,кастрюля,посуда,5,99.06,66.18,5,4
20250603005832-3074,средство для мытья посуды,бытовая химия,1,70.13,30.5,5,4
20250603005832-4383,кастрюля,посуда,1,32.64,17.14,5,4
20250603005832-8570,тарелки,посуда,8,10.04,0.63,5,4
20250603005832-9523,простыни,текстиль,8,50.74,42.09,5,4
20250603005832-7906,порошок,бытовая химия,2,86.4,2.52,5,4
20250603005832-6280,наволочки,текстиль,4,60.33,24.13,5,4
20250603005832-3399,средство для мытья посуды,бытовая химия,3,91.24,24.42,5,4
20250603005832-3912,наволочки,текстиль,5,42.07,8.67,5,4
20250603005832-3888,сковорода,посуда,4,64.6,45.45,5,4
20250603005832-3784,простыни,текстиль,9,32.61,9.16,5,4
20250603005832-4968,кастрюля,посуда,4,57.16,42.92,5,4
20250603005832-9115,средство для мытья посуды,бытовая химия,5,68.69,67.18,5,4
20250603005832-9281,тарелки,посуда,2,85.11,70.55,5,4
20250603005832-2422,средство для мытья посуды,бытовая химия,9,89.7,67.64,5,4
20250603005832-7687,кастрюля,посуда,7,20.79,4.53,5,4
20250603005832-8579,средство для мытья посуды,бытовая химия,2,87.53,44.73,5,4
20250603005832-7589,средство для мытья посуды,бытовая химия,7,95.45,19.89,5,4
20250603005832-6686,полотенца,текстиль,10,76.26,65.35,5,4
20250603005832-9167,кастрюля,посуда,4,88.62,47.65,5,4
20250603005832-9101,сковорода,посуда,3,73.21,23.12,5,4
20250603005832-8580,наволочки,текстиль,9,59.83,31.27,5,4
20250603005832-2382,средство для мытья посуды,бытовая химия,2,41.0,14.56,5,4
20250603005832-7118,наволочки,текстиль,5,49.72,25.3,5,4
20250603005832-4855,наволочки,текстиль,9,28.73,2.61,5,4
20250603005832-7785,наволочки,текстиль,8,41.41,16.52,5,4
20250603005832-9067,кастрюля,посуда,10,62.99,25.86,5,4
20250603005832-3690,наволочки,текстиль,5,34.94,12.1,5,4
20250603005832-8947,простыни,текстиль,6,25.02,8.45,5,4
20250603005832-5780,наволочки,текстиль,7,13.59,11.4,5,4
20250603005832-9539,полотенца,текстиль,8,20.54,17.43,5,4
20250603005832-7395,полотенца,текстиль,10,99.99,18.73,5,4
20250603005832-5796,кастрюля,посуда,4,77.14,16.07,5,4
20250603005832-3433,простыни,текстиль,10,36.62,10.57,5,4
20250603005832-2000,средство для мытья посуды,бытовая химия,1,78.31,64.12,5,4
20250603005832-6083,наволочки,текстиль,2,47.01,7.43,5,4
20250603005832-7167,наволочки,текстиль,8,48.93,22.28,5,4
20250603005832-4943,порошок,бытовая химия,7,58.62,20.7,5,4
20250603005832-6554,тарелки,посуда,6,69.06,19.64,5,4
20250603005832-6172,сковорода,посуда,3,88.71,67.32,5,4
20250603005832-3665,кастрюля,посуда,3,68.58,39.54,5,4
20250603005832-3361,средство для мытья посуды,бытовая химия,4,25.53,24.18,5,4
20250603005832-9421,простыни,текстиль,3,78.02,56.15,5,4
20250603005832-5608,порошок,бытовая химия,6,77.98,64.08,5,4
20250603005832-2575,кастрюля,посуда,1,57.34,15.96,5,4
20250603005832-4110,сковорода,посуда,6,65.36,52.52,5,4
20250603005832-8234,сковорода,посуда,10,53.83,38.37,5,4
20250603005832-4114,порошок,бытовая химия,5,24.52,16.91,5,4
20250603005832-5009,гель для стирки,бытовая химия,10,68.66,32.26,5,4
20250603005832-2754,порошок,бытовая химия,6,30.13,21.61,5,4
20250603005832-5447,средство для мытья посуды,бытовая химия,7,85.3,43.85,5,4
20250603005832-9341,сковорода,посуда,3,74.2,71.57,5,4
20250603005832-2734,тарелки,посуда,10,44.51,43.26,5,4
20250603005832-3292,простыни,текстиль,7,47.41,16.79,5,4
