doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3978,средство для мытья посуды,бытовая химия,9,36.65,26.14,4,2
20250603005832-5348,кастрюля,посуда,5,46.57,12.22,4,2
20250603005832-1554,порошок,бытовая химия,8,29.75,3.9,4,2
20250603005832-9555,порошок,бытовая химия,3,16.57,4.99,4,2
20250603005832-4700,полотенца,текстиль,6,98.38,95.26,4,2
20250603005832-2609,сковорода,посуда,9,73.51,71.12,4,2
20250603005832-1297,простыни,текстиль,10,82.3,5.57,4,2
20250603005832-9578,полотенца,текстиль,9,64.36,44.15,4,2
20250603005832-3848,порошок,бытовая химия,10,51.46,51.19,4,2
20250603005832-3000,тарелки,посуда,9,89.36,85.27,4,2
20250603005832-3056,наволочки,текстиль,5,72.37,63.18,4,2
20250603005832-5755,тарелки,посуда,7,16.98,2.49,4,2
20250603005832-4867,порошок,бытовая химия,10,14.51,14.49,4,2
20250603005832-3348,тарелки,посуда,7,61.58,34.44,4,2
20250603005832-3200,полотенца,текстиль,8,41.24,11.39,4,2
