doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-5925,наволочки,текстиль,2,77.93,35.81,4,1
20250603005832-6985,кастрюля,посуда,3,12.79,8.54,4,1
20250603005832-1105,сковорода,посуда,5,69.68,9.99,4,1
20250603005832-4018,кастрюля,посуда,7,68.01,27.57,4,1
20250603005832-8449,полотенца,текстиль,7,57.21,9.06,4,1
20250603005832-9239,наволочки,текстиль,5,42.63,40.68,4,1
20250603005832-8913,кастрюля,посуда,7,32.37,1.69,4,1
20250603005832-7838,наволочки,текстиль,4,58.65,25.47,4,1
20250603005832-6421,гель для стирки,бытовая химия,2,60.51,7.39,4,1
20250603005832-7011,наволочки,текстиль,1,60.29,28.24,4,1
20250603005832-7566,порошок,бытовая химия,4,77.39,19.99,4,1
20250603005832-8339,гель для стирки,бытовая химия,7,98.24,5.14,4,1
20250603005832-6034,простыни,текстиль,9,58.69,24.48,4,1
20250603005832-4776,полотенца,текстиль,9,33.12,0.38,4,1
20250603005832-1240,кастрюля,посуда,9,74.84,5.88,4,1
20250603005832-4745,средство для мытья посуды,бытовая химия,2,92.12,10.23,4,1
20250603005832-7203,сковорода,посуда,6,79.04,27.56,4,1
20250603005832-5221,гель для стирки,бытовая химия,10,25.29,19.1,4,1
20250603005832-3683,гель для стирки,бытовая химия,1,96.08,46.15,4,1
20250603005832-8958,кастрюля,посуда,3,41.34,25.67,4,1
20250603005832-8027,гель для стирки,бытовая химия,1,34.52,14.53,4,1
20250603005832-4798,простыни,текстиль,1,18.2,15.06,4,1
20250603005832-6724,средство для мытья посуды,бытовая химия,5,82.07,56.34,4,1
20250603005832-9602,полотенца,текстиль,8,25.38,20.1,4,1
20250603005832-7594,наволочки,текстиль,10,58.75,50.6,4,1
20250603005832-5056,наволочки,текстиль,4,97.61,54.95,4,1
20250603005832-2712,порошок,бытовая химия,1,21.15,2.99,4,1
20250603005832-6577,гель для стирки,бытовая химия,4,66.92,50.31,4,1
20250603005832-4148,полотенца,текстиль,10,80.67,2.95,4,1
20250603005832-8423,полотенца,текстиль,6,93.18,62.14,4,1
20250603005832-9313,порошок,бытовая химия,4,43.14,3.04,4,1
20250603005832-5315,кастрюля,посуда,4,11.96,7.46,4,1
20250603005832-6024,гель для стирки,бытовая химия,7,92.39,70.3,4,1
20250603005832-8635,порошок,бытовая химия,2,25.32,2.3,4,1
20250603005832-8199,сковорода,посуда,8,87.45,21.21,4,1
20250603005832-6883,порошок,бытовая химия,2,33.81,31.83,4,1
20250603005832-4869,гель для стирки,бытовая химия,10,90.35,14.91,4,1
20250603005832-6099,наволочки,текстиль,1,96.7,14.31,4,1
20250603005832-1658,средство для мытья посуды,бытовая химия,5,75.73,18.93,4,1
20250603005832-9731,гель для стирки,бытовая химия,7,44.48,0.59,4,1
20250603005832-9078,кастрюля,посуда,1,63.46,61.96,4,1
20250603005832-5118,гель для стирки,бытовая химия,8,54.72,37.53,4,1
20250603005832-9507,тарелки,посуда,3,28.41,8.86,4,1
20250603005832-1645,гель для стирки,бытовая химия,3,46.11,33.91,4,1
20250603005832-7207,порошок,бытовая химия,5,62.9,26.28,4,1
20250603005832-5912,наволочки,текстиль,4,98.5,88.31,4,1
20250603005832-7767,сковорода,посуда,10,29.53,4.48,4,1
20250603005832-2601,порошок,бытовая химия,5,50.15,31.26,4,1
20250603005832-2503,наволочки,текстиль,6,69.59,54.94,4,1
20250603005832-8171,полотенца,текстиль,8,80.98,50.0,4,1
20250603005832-9159,кастрюля,посуда,6,25.41,21.57,4,1
20250603005832-1606,порошок,бытовая химия,3,39.04,33.2,4,1
20250603005832-8277,наволочки,текстиль,4,71.81,22.62,4,1
20250603005832-1899,тарелки,посуда,5,23.28,21.81,4,1
20250603005832-8962,средство для мытья посуды,бытовая химия,6,48.56,29.91,4,1
20250603005832-7882,кастрюля,посуда,10,16.75,8.47,4,1
20250603005832-6335,наволочки,текстиль,2,66.43,0.63,4,1
20250603005832-1224,тарелки,посуда,1,53.5,13.97,4,1
20250603005832-2874,гель для стирки,бытовая химия,2,45.09,43.89,4,1
20250603005832-6447,средство для мытья посуды,бытовая химия,1,12.81,2.1,4,1
20250603005832-7964,гель для стирки,бытовая химия,7,74.88,4.05,4,1
20250603005832-1630,сковорода,посуда,2,83.36,31.17,4,1
20250603005832-2579,гель для стирки,бытовая химия,3,47.88,44.59,4,1
20250603005832-2293,гель для стирки,бытовая химия,5,98.53,4.33,4,1
20250603005832-4592,наволочки,текстиль,9,80.97,53.63,4,1
20250603005832-3161,простыни,текстиль,6,40.69,14.75,4,1
20250603005832-8719,кастрюля,посуда,4,21.41,0.47,4,1
20250603005832-5096,полотенца,текстиль,9,83.04,54.62,4,1
20250603005832-5473,полотенца,текстиль,6,78.63,77.37,4,1
20250603005832-4814,простыни,текстиль,5,94.92,22.35,4,1
20250603005832-9788,простыни,текстиль,3,48.55,3.95,4,1
20250603005832-2869,порошок,бытовая химия,7,76.53,16.43,4,1
20250603005832-3902,полотенца,текстиль,4,80.61,17.82,4,1
20250603005832-5839,гель для стирки,бытовая химия,10,57.05,10.56,4,1
20250603005832-3088,тарелки,посуда,6,82.37,48.44,4,1
20250603005832-5678,простыни,текстиль,5,36.75,10.86,4,1
20250603005832-2825,полотенца,текстиль,4,11.36,6.22,4,1
20250603005832-1549,полотенца,текстиль,3,54.72,32.91,4,1
20250603005832-6543,гель для стирки,бытовая химия,3,89.55,57.07,4,1
20250603005832-4633,тарелки,посуда,6,58.35,21.15,4,1
20250603005832-2239,порошок,бытовая химия,6,60.18,10.1,4,1
20250603005832-6190,порошок,бытовая химия,6,96.96,56.15,4,1
20250603005832-4845,гель для стирки,бытовая химия,2,60.36,57.03,4,1
20250603005832-6535,тарелки,посуда,5,36.93,6.96,4,1
20250603005832-8851,порошок,бытовая химия,7,34.6,22.64,4,1
20250603005832-1175,средство для мытья посуды,бытовая химия,5,62.37,5.14,4,1
20250603005832-2705,средство для мытья посуды,бытовая химия,3,35.24,32.99,4,1
20250603005832-7968,полотенца,текстиль,1,79.94,19.85,4,1
20250603005832-7986,сковорода,посуда,9,56.38,18.2,4,1
20250603005832-4533,наволочки,текстиль,9,53.51,26.01,4,1
20250603005832-5490,порошок,бытовая химия,5,81.77,22.72,4,1
20250603005832-1940,гель для стирки,бытовая химия,4,55.96,32.4,4,1
20250603005832-2088,сковорода,посуда,3,92.01,2.58,4,1
20250603005832-3643,гель для стирки,бытовая химия,8,38.88,5.5,4,1
20250603005832-9984,простыни,текстиль,10,53.86,39.36,4,1
20250603005832-9461,кастрюля,посуда,4,22.58,4.01,4,1
20250603005832-7037,гель для стирки,бытовая химия,9,41.6,23.27,4,1
