doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-5263,простыни,текстиль,8,92.88,86.22,8,3
20250603005832-2711,простыни,текстиль,6,17.37,14.07,8,3
20250603005832-2827,кастрюля,посуда,1,34.36,13.1,8,3
20250603005832-9900,кастрюля,посуда,7,64.84,55.46,8,3
20250603005832-8280,простыни,текстиль,1,49.04,3.66,8,3
20250603005832-4153,полотенца,текстиль,7,97.14,95.95,8,3
20250603005832-5153,простыни,текстиль,6,91.73,67.39,8,3
20250603005832-9367,сковорода,посуда,5,20.77,8.8,8,3
20250603005832-7896,гель для стирки,бытовая химия,1,61.29,45.05,8,3
20250603005832-3508,средство для мытья посуды,бытовая химия,8,42.73,6.66,8,3
20250603005832-6661,гель для стирки,бытовая химия,8,15.82,11.63,8,3
20250603005832-7722,простыни,текстиль,3,72.91,46.27,8,3
20250603005832-1632,полотенца,текстиль,7,53.81,46.24,8,3
20250603005832-7531,полотенца,текстиль,9,35.1,5.87,8,3
20250603005832-2245,порошок,бытовая химия,8,50.0,21.09,8,3
20250603005832-6236,тарелки,посуда,4,19.28,14.23,8,3
20250603005832-8170,средство для мытья посуды,бытовая химия,5,10.16,8.03,8,3
20250603005832-7850,гель для стирки,бытовая химия,1,31.11,11.78,8,3
20250603005832-8855,тарелки,посуда,5,68.82,38.64,8,3
20250603005832-3557,полотенца,текстиль,9,50.85,43.17,8,3
20250603005832-7967,простыни,текстиль,7,84.31,58.44,8,3
20250603005832-5750,наволочки,текстиль,9,80.59,60.31,8,3
20250603005832-1966,полотенца,текстиль,6,26.84,15.04,8,3
20250603005832-8579,тарелки,посуда,1,63.26,53.48,8,3
20250603005832-6016,простыни,текстиль,2,67.45,51.29,8,3
20250603005832-8875,тарелки,посуда,4,98.14,68.61,8,3
20250603005832-8690,тарелки,посуда,7,38.29,17.31,8,3
20250603005832-1777,простыни,текстиль,6,17.86,17.46,8,3
20250603005832-2988,простыни,текстиль,5,74.46,21.74,8,3
20250603005832-2524,тарелки,посуда,4,93.2,16.81,8,3
20250603005832-4824,наволочки,текстиль,8,92.7,70.01,8,3
20250603005832-2263,порошок,бытовая химия,5,85.9,36.35,8,3
20250603005832-6218,порошок,бытовая химия,5,13.96,7.43,8,3
20250603005832-1869,наволочки,текстиль,5,52.36,16.27,8,3
20250603005832-1132,кастрюля,посуда,10,82.81,72.72,8,3
20250603005832-7667,средство для мытья посуды,бытовая химия,10,52.74,23.05,8,3
20250603005832-6621,тарелки,посуда,7,79.41,0.1,8,3
20250603005832-6613,кастрюля,посуда,1,72.18,1.15,8,3
20250603005832-5690,наволочки,текстиль,10,86.91,60.07,8,3
20250603005832-8680,гель для стирки,бытовая химия,3,35.62,1.24,8,3
20250603005832-4900,кастрюля,посуда,8,69.8,42.3,8,3
20250603005832-3238,средство для мытья посуды,бытовая химия,9,85.99,66.46,8,3
20250603005832-2760,простыни,текстиль,2,12.42,3.75,8,3
20250603005832-2022,тарелки,посуда,6,64.16,49.69,8,3
20250603005832-6375,гель для стирки,бытовая химия,2,37.44,19.91,8,3
20250603005832-7654,тарелки,посуда,1,28.67,1.77,8,3
20250603005832-6667,простыни,текстиль,7,98.96,51.87,8,3
20250603005832-7270,наволочки,текстиль,2,98.94,65.81,8,3
