doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-9210,простыни,текстиль,10,83.25,8.77,6,5
20250603005832-1160,тарелки,посуда,4,45.71,20.2,6,5
20250603005832-9327,сковорода,посуда,3,56.98,35.47,6,5
20250603005832-6499,средство для мытья посуды,бытовая химия,10,59.06,3.33,6,5
20250603005832-4110,полотенца,текстиль,4,61.63,59.04,6,5
20250603005832-7070,полотенца,текстиль,3,79.94,5.77,6,5
20250603005832-7718,кастрюля,посуда,1,81.81,54.25,6,5
20250603005832-1335,гель для стирки,бытовая химия,2,27.97,3.19,6,5
20250603005832-1225,простыни,текстиль,3,79.7,44.99,6,5
20250603005832-9297,гель для стирки,бытовая химия,10,79.19,7.28,6,5
20250603005832-4524,простыни,текстиль,8,11.79,3.54,6,5
20250603005832-5386,полотенца,текстиль,6,82.07,77.08,6,5
20250603005832-9635,полотенца,текстиль,2,48.63,2.92,6,5
20250603005832-8132,простыни,текстиль,7,16.21,11.2,6,5
20250603005832-7183,сковорода,посуда,4,31.76,20.25,6,5
20250603005832-2303,наволочки,текстиль,4,65.63,9.16,6,5
20250603005832-3749,средство для мытья посуды,бытовая химия,9,41.73,16.27,6,5
20250603005832-5112,порошок,бытовая химия,1,83.79,73.11,6,5
20250603005832-8512,простыни,текстиль,3,28.47,16.75,6,5
20250603005832-4379,сковорода,посуда,9,88.78,4.16,6,5
20250603005832-4759,гель для стирки,бытовая химия,10,52.1,42.59,6,5
20250603005832-9072,кастрюля,посуда,4,35.81,27.87,6,5
20250603005832-5675,полотенца,текстиль,6,80.57,9.06,6,5
20250603005832-7453,средство для мытья посуды,бытовая химия,1,49.57,26.48,6,5
20250603005832-3494,простыни,текстиль,7,67.06,40.51,6,5
20250603005832-5895,наволочки,текстиль,7,77.23,45.57,6,5
20250603005832-1767,порошок,бытовая химия,2,46.67,33.22,6,5
20250603005832-8724,сковорода,посуда,1,14.9,4.76,6,5
20250603005832-8530,наволочки,текстиль,7,88.39,11.73,6,5
20250603005832-8479,порошок,бытовая химия,4,88.4,10.97,6,5
20250603005832-8230,средство для мытья посуды,бытовая химия,9,58.93,19.21,6,5
20250603005832-2274,кастрюля,посуда,7,40.46,21.22,6,5
20250603005832-7268,тарелки,посуда,2,60.61,3.05,6,5
20250603005832-9721,кастрюля,посуда,4,74.83,16.12,6,5
20250603005832-2824,наволочки,текстиль,3,57.14,51.38,6,5
20250603005832-5767,сковорода,посуда,6,99.8,76.0,6,5
20250603005832-3078,порошок,бытовая химия,10,50.76,33.02,6,5
20250603005832-9361,кастрюля,посуда,6,44.3,43.3,6,5
20250603005832-6326,наволочки,текстиль,2,45.86,20.49,6,5
20250603005832-7985,порошок,бытовая химия,4,68.76,53.09,6,5
20250603005832-1080,гель для стирки,бытовая химия,6,71.25,64.22,6,5
20250603005832-2668,гель для стирки,бытовая химия,4,64.19,4.68,6,5
20250603005832-3974,кастрюля,посуда,8,48.51,5.63,6,5
20250603005832-8433,полотенца,текстиль,8,72.76,2.09,6,5
20250603005832-9569,сковорода,посуда,1,16.69,3.88,6,5
20250603005832-5267,полотенца,текстиль,7,63.51,46.31,6,5
20250603005832-3971,тарелки,посуда,7,24.68,2.19,6,5
20250603005832-1298,порошок,бытовая химия,4,93.77,87.31,6,5
20250603005832-6198,полотенца,текстиль,6,42.02,20.69,6,5
20250603005832-2118,кастрюля,посуда,2,76.08,48.22,6,5
20250603005832-6068,порошок,бытовая химия,9,53.68,47.02,6,5
20250603005832-6192,простыни,текстиль,4,52.67,3.75,6,5
20250603005832-7213,полотенца,текстиль,7,88.5,59.02,6,5
20250603005832-4280,простыни,текстиль,8,33.15,4.51,6,5
20250603005832-8400,тарелки,посуда,10,99.25,68.05,6,5
20250603005832-6014,сковорода,посуда,2,61.01,43.22,6,5
20250603005832-6932,полотенца,текстиль,9,72.15,17.5,6,5
20250603005832-1924,полотенца,текстиль,10,66.95,19.52,6,5
