doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-3908,гель для стирки,бытовая химия,2,98.54,30.73,9,5
20250603005832-6932,порошок,бытовая химия,5,32.12,23.66,9,5
20250603005832-6235,кастрюля,посуда,1,28.45,8.96,9,5
20250603005832-2095,кастрюля,посуда,3,39.81,37.86,9,5
20250603005832-1349,наволочки,текстиль,9,25.09,24.25,9,5
20250603005832-3050,наволочки,текстиль,6,70.45,30.63,9,5
20250603005832-3216,кастрюля,посуда,10,37.92,21.34,9,5
20250603005832-2929,тарелки,посуда,10,71.3,54.78,9,5
20250603005832-4192,простыни,текстиль,2,70.01,51.31,9,5
20250603005832-4778,сковорода,посуда,4,32.23,20.69,9,5
20250603005832-3054,полотенца,текстиль,10,15.66,2.31,9,5
20250603005832-3609,средство для мытья посуды,бытовая химия,4,85.77,49.42,9,5
20250603005832-7911,кастрюля,посуда,10,34.73,20.78,9,5
20250603005832-2154,наволочки,текстиль,1,40.61,35.36,9,5
20250603005832-1600,полотенца,текстиль,6,47.4,9.47,9,5
20250603005832-8691,средство для мытья посуды,бытовая химия,10,33.59,9.68,9,5
20250603005832-8380,наволочки,текстиль,6,59.7,48.75,9,5
20250603005832-5241,сковорода,посуда,10,17.37,15.22,9,5
20250603005832-8783,тарелки,посуда,2,96.32,32.67,9,5
20250603005832-2348,наволочки,текстиль,7,94.95,72.4,9,5
20250603005832-7126,средство для мытья посуды,бытовая химия,8,32.13,24.7,9,5
20250603005832-7602,кастрюля,посуда,8,88.64,70.21,9,5
20250603005832-7869,тарелки,посуда,10,97.81,7.92,9,5
20250603005832-4751,наволочки,текстиль,2,35.74,21.42,9,5
20250603005832-4688,тарелки,посуда,1,38.31,30.65,9,5
