doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-4220,полотенца,текстиль,5,64.91,28.39,9,2
20250603005832-8988,сковорода,посуда,7,46.05,36.91,9,2
20250603005832-4479,гель для стирки,бытовая химия,5,97.71,31.0,9,2
20250603005832-7263,полотенца,текстиль,6,55.92,25.69,9,2
20250603005832-4331,наволочки,текстиль,4,30.62,23.0,9,2
20250603005832-1933,сковорода,посуда,9,92.7,61.51,9,2
20250603005832-4596,кастрюля,посуда,4,29.72,0.72,9,2
20250603005832-9528,тарелки,посуда,7,39.92,29.13,9,2
20250603005832-3361,порошок,бытовая химия,7,67.56,21.29,9,2
20250603005832-6399,гель для стирки,бытовая химия,9,55.3,46.17,9,2
20250603005832-2980,порошок,бытовая химия,4,23.27,16.56,9,2
20250603005832-8264,простыни,текстиль,4,73.97,15.97,9,2
20250603005832-3766,сковорода,посуда,9,27.29,9.65,9,2
20250603005832-9271,тарелки,посуда,5,52.33,10.59,9,2
20250603005832-8125,простыни,текстиль,3,17.56,8.0,9,2
20250603005832-9881,сковорода,посуда,3,65.39,41.84,9,2
20250603005832-2601,порошок,бытовая химия,2,74.97,74.02,9,2
20250603005832-1972,порошок,бытовая химия,5,12.05,4.66,9,2
20250603005832-3572,тарелки,посуда,8,15.89,1.88,9,2
20250603005832-9375,кастрюля,посуда,3,23.24,21.88,9,2
20250603005832-4773,кастрюля,посуда,2,48.75,9.39,9,2
20250603005832-3065,наволочки,текстиль,3,15.41,1.92,9,2
20250603005832-5227,средство для мытья посуды,бытовая химия,6,90.01,86.18,9,2
20250603005832-6355,средство для мытья посуды,бытовая химия,6,67.04,21.44,9,2
20250603005832-4031,полотенца,текстиль,4,64.51,35.23,9,2
20250603005832-6866,тарелки,посуда,7,90.71,25.39,9,2
20250603005832-4013,средство для мытья посуды,бытовая химия,7,73.11,9.35,9,2
20250603005832-1531,сковорода,посуда,2,57.04,21.14,9,2
20250603005832-8151,простыни,текстиль,10,12.67,4.62,9,2
20250603005832-1232,наволочки,текстиль,8,34.51,30.18,9,2
20250603005832-9413,полотенца,текстиль,10,59.49,22.47,9,2
20250603005832-4349,сковорода,посуда,9,28.57,12.98,9,2
20250603005832-4100,гель для стирки,бытовая химия,5,25.35,12.31,9,2
20250603005832-2631,простыни,текстиль,10,83.21,43.11,9,2
20250603005832-9499,порошок,бытовая химия,2,94.88,9.92,9,2
20250603005832-1881,простыни,текстиль,10,55.25,52.51,9,2
20250603005832-1114,сковорода,посуда,2,71.62,54.0,9,2
20250603005832-6645,наволочки,текстиль,7,81.3,31.39,9,2
20250603005832-8234,гель для стирки,бытовая химия,5,50.86,16.9,9,2
20250603005832-5285,сковорода,посуда,10,92.7,83.78,9,2
20250603005832-3223,полотенца,текстиль,2,24.61,0.48,9,2
20250603005832-5655,полотенца,текстиль,2,44.87,36.9,9,2
20250603005832-5878,наволочки,текстиль,7,25.98,17.39,9,2
20250603005832-3824,гель для стирки,бытовая химия,1,58.68,51.78,9,2
20250603005832-4623,наволочки,текстиль,2,68.67,47.0,9,2
