doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-8859,гель для стирки,бытовая химия,3,51.54,17.35,2,4
20250603005832-5598,средство для мытья посуды,бытовая химия,3,62.91,24.26,2,4
20250603005832-5194,сковорода,посуда,8,35.57,25.82,2,4
20250603005832-6077,наволочки,текстиль,9,77.72,61.14,2,4
20250603005832-6538,кастрюля,посуда,10,38.57,0.72,2,4
20250603005832-8392,сковорода,посуда,9,79.31,8.97,2,4
20250603005832-7321,простыни,текстиль,9,91.33,87.47,2,4
20250603005832-7541,средство для мытья посуды,бытовая химия,6,90.75,67.76,2,4
20250603005832-9952,порошок,бытовая химия,8,68.46,15.51,2,4
20250603005832-5419,гель для стирки,бытовая химия,9,85.69,47.18,2,4
20250603005832-8971,порошок,бытовая химия,8,44.18,44.06,2,4
20250603005832-6875,тарелки,посуда,4,81.73,31.23,2,4
20250603005832-3559,полотенца,текстиль,3,36.19,23.09,2,4
20250603005832-8482,средство для мытья посуды,бытовая химия,2,28.78,4.44,2,4
20250603005832-4143,тарелки,посуда,1,26.89,12.29,2,4
20250603005832-3328,средство для мытья посуды,бытовая химия,7,89.01,77.67,2,4
20250603005832-6819,средство для мытья посуды,бытовая химия,1,84.51,80.81,2,4
20250603005832-6306,наволочки,текстиль,2,18.83,3.2,2,4
20250603005832-3913,кастрюля,посуда,9,58.95,27.54,2,4
20250603005832-3347,сковорода,посуда,5,70.63,13.27,2,4
20250603005832-2498,тарелки,посуда,7,85.47,56.32,2,4
20250603005832-4927,порошок,бытовая химия,8,20.22,3.84,2,4
20250603005832-8807,гель для стирки,бытовая химия,2,57.87,55.72,2,4
20250603005832-9637,порошок,бытовая химия,10,20.01,19.31,2,4
20250603005832-5454,полотенца,текстиль,4,10.87,3.53,2,4
20250603005832-2893,средство для мытья посуды,бытовая химия,3,54.49,22.77,2,4
20250603005832-1798,гель для стирки,бытовая химия,7,31.39,0.88,2,4
20250603005832-1060,наволочки,текстиль,6,49.67,36.27,2,4
20250603005832-5334,средство для мытья посуды,бытовая химия,8,28.01,23.72,2,4
20250603005832-6292,гель для стирки,бытовая химия,10,60.82,42.94,2,4
20250603005832-1261,наволочки,текстиль,6,62.55,58.86,2,4
20250603005832-7643,сковорода,посуда,7,91.68,57.05,2,4
20250603005832-8818,порошок,бытовая химия,5,15.03,9.94,2,4
20250603005832-5323,порошок,бытовая химия,2,22.03,12.28,2,4
20250603005832-8597,простыни,текстиль,3,55.14,29.82,2,4
20250603005832-4825,простыни,текстиль,4,56.12,23.68,2,4
20250603005832-6128,полотенца,текстиль,10,54.84,24.07,2,4
20250603005832-2030,простыни,текстиль,7,88.89,82.25,2,4
20250603005832-4663,гель для стирки,бытовая химия,2,97.77,82.75,2,4
20250603005832-5813,простыни,текстиль,1,92.02,73.73,2,4
20250603005832-9837,гель для стирки,бытовая химия,1,80.74,67.85,2,4
20250603005832-2777,наволочки,текстиль,3,49.09,2.8,2,4
20250603005832-6816,сковорода,посуда,7,89.76,35.38,2,4
20250603005832-8878,порошок,бытовая химия,5,61.76,1.4,2,4
20250603005832-7323,гель для стирки,бытовая химия,2,28.16,14.97,2,4
20250603005832-4594,сковорода,посуда,3,87.75,58.08,2,4
20250603005832-4886,порошок,бытовая химия,7,36.59,10.77,2,4
20250603005832-1481,средство для мытья посуды,бытовая химия,4,40.57,14.06,2,4
20250603005832-2009,сковорода,посуда,8,79.99,76.57,2,4
20250603005832-6298,простыни,текстиль,5,82.53,12.91,2,4
20250603005832-5082,гель для стирки,бытовая химия,8,41.18,39.89,2,4
20250603005832-6174,сковорода,посуда,10,57.48,54.44,2,4
20250603005832-2001,сковорода,посуда,3,84.66,59.18,2,4
20250603005832-9359,наволочки,текстиль,1,54.42,25.0,2,4
20250603005832-3920,средство для мытья посуды,бытовая химия,10,70.98,64.14,2,4
20250603005832-8232,порошок,бытовая химия,10,97.47,94.73,2,4
20250603005832-1848,порошок,бытовая химия,9,37.9,16.94,2,4
20250603005832-5310,наволочки,текстиль,1,30.73,29.17,2,4
20250603005832-7058,тарелки,посуда,3,86.75,16.6,2,4
20250603005832-3360,простыни,текстиль,9,50.72,50.4,2,4
20250603005832-5910,сковорода,посуда,10,85.72,35.53,2,4
20250603005832-4950,полотенца,текстиль,9,56.19,42.85,2,4
20250603005832-2892,сковорода,посуда,2,83.24,2.15,2,4
20250603005832-8100,сковорода,посуда,7,96.37,60.73,2,4
20250603005832-3158,средство для мытья посуды,бытовая химия,1,83.76,27.97,2,4
20250603005832-1699,средство для мытья посуды,бытовая химия,6,29.24,19.04,2,4
20250603005832-5703,кастрюля,посуда,4,57.02,32.01,2,4
20250603005832-8178,кастрюля,посуда,7,85.93,55.48,2,4
