doc_id,item,category,amount,price,discount,shop_num,cash_num
20250603005832-9131,средство для мытья посуды,бытовая химия,5,11.23,11.07,8,4
20250603005832-7516,тарелки,посуда,2,72.61,29.89,8,4
20250603005832-6172,полотенца,текстиль,6,16.21,16.17,8,4
20250603005832-3551,полотенца,текстиль,3,67.3,48.27,8,4
20250603005832-8556,гель для стирки,бытовая химия,9,58.9,46.95,8,4
20250603005832-3015,полотенца,текстиль,1,81.2,67.89,8,4
20250603005832-6979,простыни,текстиль,7,48.24,27.03,8,4
20250603005832-1759,средство для мытья посуды,бытовая химия,4,80.78,31.17,8,4
20250603005832-7051,наволочки,текстиль,8,64.67,47.17,8,4
20250603005832-8585,сковорода,посуда,10,15.86,12.61,8,4
20250603005832-1754,сковорода,посуда,7,61.01,21.63,8,4
20250603005832-2441,кастрюля,посуда,9,48.62,42.65,8,4
20250603005832-6850,средство для мытья посуды,бытовая химия,3,62.12,36.29,8,4
20250603005832-9869,сковорода,посуда,3,47.4,12.44,8,4
20250603005832-2074,сковорода,посуда,3,30.18,29.65,8,4
20250603005832-3562,сковорода,посуда,3,29.12,6.1,8,4
20250603005832-7949,наволочки,текстиль,4,49.17,22.04,8,4
20250603005832-5765,средство для мытья посуды,бытовая химия,7,50.36,34.64,8,4
20250603005832-5968,кастрюля,посуда,3,25.8,7.15,8,4
20250603005832-4200,простыни,текстиль,6,54.69,54.48,8,4
20250603005832-9013,полотенца,текстиль,3,57.56,35.06,8,4
20250603005832-1747,тарелки,посуда,9,45.01,11.15,8,4
20250603005832-4683,кастрюля,посуда,6,62.32,32.41,8,4
20250603005832-3948,средство для мытья посуды,бытовая химия,5,63.0,23.87,8,4
20250603005832-2031,кастрюля,посуда,8,85.67,77.43,8,4
20250603005832-6214,наволочки,текстиль,9,91.05,48.32,8,4
20250603005832-5982,кастрюля,посуда,5,95.21,57.52,8,4
20250603005832-1434,порошок,бытовая химия,2,62.17,0.23,8,4
20250603005832-3620,средство для мытья посуды,бытовая химия,1,94.96,49.77,8,4
20250603005832-5528,средство для мытья посуды,бытовая химия,1,43.94,40.46,8,4
20250603005832-3281,полотенца,текстиль,5,38.37,24.89,8,4
20250603005832-5468,кастрюля,посуда,6,25.2,10.0,8,4
20250603005832-6101,порошок,бытовая химия,2,59.86,28.71,8,4
20250603005832-4913,наволочки,текстиль,7,77.37,27.98,8,4
20250603005832-2178,простыни,текстиль,3,99.22,95.08,8,4
20250603005832-9643,простыни,текстиль,1,93.91,71.12,8,4
20250603005832-2120,полотенца,текстиль,5,45.16,10.57,8,4
20250603005832-4307,полотенца,текстиль,3,18.68,1.55,8,4
20250603005832-2329,гель для стирки,бытовая химия,8,32.53,14.75,8,4
